,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
598,HLCC/4,8.0,133.0,3.0,macds,-0.140734216213085,-0.1475766461355264,1.0,96.0,11.0,4H,-0.1064016696279598
599,high,105.0,334.0,8.0,macd,-0.3486835371736149,-0.346627308803782,6.0,379.0,18.0,4H,-0.1065200609096975
600,OHLC/4,223.0,358.0,8.0,macdh,-0.1322944440700516,-0.1576001729595102,1.0,30.0,10.0,4H,-0.106539036039873
601,HLCC/4,162.0,295.0,14.0,macdh,-0.2871927218528782,-0.3012172208461387,1.0,211.0,45.0,4H,-0.1065926078288218
602,high,183.0,544.0,39.0,macd,-0.54374404851022,-0.5571629684384457,2.0,363.0,127.0,4H,-0.1066135121436078
603,low,169.0,477.0,26.0,macdh,-0.3886374580916357,-0.3936805498510716,6.0,290.0,48.0,4H,-0.1069693936846576
604,low,202.0,331.0,31.0,macdh,-0.4479211701204404,-0.4612181973405926,4.0,205.0,78.0,4H,-0.1074203157185281
605,HLCC/4,5.0,39.0,18.0,macds,-0.2471001282396234,-0.2793265712653428,5.0,31.0,50.0,4H,-0.1075026678536669
606,close,145.0,204.0,25.0,macds,-0.3270918636254853,-0.4748557963032487,3.0,42.0,6.0,4H,-0.1075079277060869
607,HLC/3,176.0,522.0,7.0,macds,-0.3344337851492689,-0.9310773003898796,1.0,484.0,32.0,4H,-0.1075933157168431
608,open,2.0,308.0,41.0,macdh,-0.5501365738278517,-0.5676915573170734,2.0,423.0,186.0,4H,-0.1076996557345422
609,HL/2,44.0,354.0,2.0,macdh,-0.5514714732837315,-0.568150383353032,1.0,370.0,182.0,4H,-0.1078157270278855
610,HL/2,80.0,155.0,19.0,macdh,-0.2909798502879291,-0.3085746844221774,3.0,165.0,67.0,4H,-0.107923763546452
611,high,8.0,617.0,3.0,macds,-0.5064465755132306,-0.6208872310736232,4.0,158.0,277.0,4H,-0.1079448978123704
612,HL/2,48.0,70.0,38.0,macdh,-0.2636273967664768,-0.265203282350287,4.0,266.0,58.0,4H,-0.1079644177740367
613,high,161.0,172.0,37.0,macdh,-0.2901978302805267,-0.2438328769733467,6.0,422.0,41.0,4H,-0.1083975940833073
614,HLC/3,7.0,81.0,7.0,macd,-0.330431518018857,-0.3855000111642845,1.0,42.0,51.0,4H,-0.1084014987689241
615,HLCC/4,81.0,140.0,18.0,macdh,-0.5414530037829056,-0.5902895941450126,3.0,295.0,204.0,4H,-0.1085330385743789
616,OHLC/4,105.0,295.0,25.0,macd,-0.3624208228374305,-0.3537035484287471,5.0,312.0,11.0,4H,-0.1086302684905659
617,low,16.0,22.0,23.0,macd,-0.1290245651021705,-0.1356565948039067,1.0,96.0,8.0,4H,-0.1090054833517442
618,close,126.0,459.0,42.0,macdh,-0.458049809169103,-0.4723206907983154,1.0,263.0,42.0,4H,-0.1090854872865659
619,OHLC/4,121.0,344.0,5.0,macdh,-0.359795219317196,-0.6036022946499399,3.0,183.0,134.0,4H,-0.1092242757525777
620,high,164.0,599.0,6.0,macds,-0.34807394131109,-0.9362731697337852,6.0,378.0,36.0,4H,-0.1092390782165424
621,HLCC/4,26.0,614.0,13.0,macdh,-0.3518375684431064,-0.3714220315073405,3.0,300.0,65.0,4H,-0.1093293142035964
622,open,299.0,316.0,15.0,macdh,-0.5404781512159936,-0.6069738483733436,2.0,441.0,118.0,4H,-0.1094803148762163
623,high,29.0,228.0,35.0,macdh,-0.4661599993446421,-0.4704764066089318,3.0,221.0,101.0,4H,-0.1095825413626607
624,low,43.0,284.0,45.0,macds,-0.6132927439810126,-0.5389609201080562,5.0,351.0,173.0,4H,-0.1097560236312496
625,HL/2,11.0,189.0,15.0,macdh,-0.5870170828075101,-0.5642857003720744,1.0,168.0,224.0,4H,-0.1098339473315982
626,close,31.0,442.0,39.0,macdh,-0.4668023505346535,-0.4731617954966873,2.0,328.0,72.0,4H,-0.1098410439621321
627,low,34.0,556.0,7.0,macdh,-0.4075356320401392,-0.4082164567777701,6.0,483.0,129.0,4H,-0.1099973005887682
628,close,297.0,584.0,29.0,macdh,-0.4887924290145132,-0.6825892921530952,2.0,122.0,54.0,4H,-0.1100984768960756
629,open,253.0,563.0,42.0,macd,-0.4318455520497404,-0.515135602610238,1.0,133.0,74.0,4H,-0.1101033219873895
630,HLCC/4,72.0,307.0,33.0,macds,-0.4208849888510311,-0.3974383537847681,4.0,232.0,74.0,4H,-0.1101981743503126
631,close,86.0,519.0,27.0,macds,-0.632047548375301,-0.5323069232473198,3.0,494.0,59.0,4H,-0.1104054771557194
632,close,270.0,432.0,45.0,macdh,-0.3608299431041833,-0.6225305668626904,4.0,346.0,34.0,4H,-0.1104599477872755
633,HLC/3,143.0,503.0,42.0,macd,-0.5696995366077028,-0.5926095826049311,2.0,402.0,35.0,4H,-0.1105328858909649
634,open,171.0,357.0,15.0,macds,-0.6161307135807595,-0.5497356536668465,1.0,407.0,37.0,4H,-0.1106527601253991
635,close,73.0,279.0,44.0,macds,-0.3923534088485927,-0.5757798768655699,4.0,465.0,110.0,4H,-0.110669612089565
636,low,19.0,248.0,15.0,macds,-0.2210073422129142,-0.2560335763159227,6.0,347.0,10.0,4H,-0.110740111226407
637,HLCC/4,163.0,685.0,30.0,macdh,-0.4950487686523893,-0.6878231230543007,2.0,102.0,58.0,4H,-0.1108480989194112
638,HL/2,107.0,547.0,50.0,macds,-0.5987203334750019,-0.5695530279121868,4.0,421.0,168.0,4H,-0.110902002493981
639,OHLC/4,197.0,262.0,50.0,macdh,-0.6036791241807227,-0.5659132416846447,3.0,212.0,47.0,4H,-0.1109699358670635
640,close,32.0,270.0,10.0,macd,-0.3480324344329175,-0.3928964815393636,3.0,86.0,50.0,4H,-0.1109939446823277
641,close,43.0,118.0,26.0,macdh,-0.2895339087019255,-0.2965814089166375,1.0,281.0,93.0,4H,-0.1111700446252017
642,HL/2,16.0,140.0,43.0,macdh,-0.3078465107348832,-0.3192546115076413,1.0,248.0,79.0,4H,-0.1112243347338942
643,low,140.0,316.0,27.0,macds,-0.6541480261418666,-0.5262597460437816,4.0,205.0,196.0,4H,-0.1112530841937491
644,HL/2,69.0,436.0,15.0,macdh,-0.5872625087579268,-0.5869956936003908,5.0,157.0,170.0,4H,-0.1113035614221408
645,high,16.0,271.0,40.0,macdh,-0.5764853761850182,-0.5985251183394618,6.0,331.0,180.0,4H,-0.1113380359289376
646,low,51.0,466.0,14.0,macdh,-0.5924225163410691,-0.5830813320051536,5.0,406.0,179.0,4H,-0.111379918307171
647,HLC/3,237.0,288.0,33.0,macdh,-0.3616995796598394,-0.382380459672809,6.0,436.0,42.0,4H,-0.1114160861344413
648,open,198.0,261.0,4.0,macdh,-0.5878596364810791,-0.5884353331138631,4.0,220.0,130.0,4H,-0.1114322223182524
649,HLC/3,66.0,621.0,33.0,macds,-0.6401848680891509,-0.5412051191704491,2.0,307.0,75.0,4H,-0.1114916725480213
650,close,75.0,623.0,23.0,macds,-0.5804379503057615,-0.5970041500972939,3.0,435.0,172.0,4H,-0.111497307631397
651,open,68.0,155.0,17.0,macdh,-0.307771537584556,-0.3217349831058908,3.0,87.0,92.0,4H,-0.1115025822357962
652,HLC/3,84.0,475.0,16.0,macds,-0.5029735381592442,-0.4627111115980801,3.0,361.0,9.0,4H,-0.1117726219699694
653,HLCC/4,19.0,618.0,15.0,macd,-0.5382720684314318,-0.6497083416328514,2.0,123.0,153.0,4H,-0.1118390388666639
654,low,215.0,326.0,12.0,macds,-0.3671495457476043,-0.955823877516862,5.0,356.0,41.0,4H,-0.1119679226212574
655,HLC/3,92.0,544.0,46.0,macds,-0.6266898643202694,-0.5618983345214205,2.0,314.0,215.0,4H,-0.1120960051631082
656,close,13.0,49.0,41.0,macdh,-0.5986325277814769,-0.5890785565535233,3.0,128.0,195.0,4H,-0.1121496283893487
657,HLC/3,268.0,517.0,26.0,macdh,-0.5072412782801899,-0.6979819225583513,5.0,408.0,47.0,4H,-0.1122982318067524
658,close,108.0,620.0,24.0,macds,-0.3563952080021967,-0.9960938543276512,5.0,111.0,68.0,4H,-0.1123994111411099
659,low,4.0,338.0,10.0,macds,-0.4680131691190672,-0.506135824603202,4.0,28.0,41.0,4H,-0.1124325689778264
660,low,18.0,476.0,21.0,macdh,-0.4751827252433126,-0.4985018169285745,2.0,209.0,116.0,4H,-0.1124327620985537
661,OHLC/4,219.0,391.0,40.0,macdh,-0.4808521192680561,-0.4954293356047591,3.0,64.0,32.0,4H,-0.1126457561180341
662,low,175.0,174.0,31.0,macds,-0.645113383586848,-0.5542366923564969,4.0,28.0,152.0,4H,-0.1126670973754303
663,HL/2,32.0,652.0,19.0,macdh,-0.336241966577527,-0.3559895697862105,3.0,286.0,37.0,4H,-0.1128297118256961
664,high,53.0,294.0,24.0,macdh,-0.4242663826466681,-0.4244774373980802,2.0,479.0,89.0,4H,-0.1129434560619294
665,HL/2,130.0,400.0,26.0,macds,-0.676711408105719,-0.3568789931728211,6.0,324.0,60.0,4H,-0.1131597322293047
666,close,39.0,164.0,46.0,macdh,-0.3175876883210025,-0.3267107817088288,1.0,60.0,102.0,4H,-0.1132535228976701
667,close,58.0,503.0,8.0,macdh,-0.6016663340570337,-0.6053226327318302,5.0,368.0,177.0,4H,-0.1133620101698395
668,open,22.0,548.0,31.0,macdh,-0.3369045090253285,-0.3626375375045811,6.0,310.0,36.0,4H,-0.1136022523793605
669,HLC/3,118.0,194.0,44.0,macdh,-0.5044528179088346,-0.48449593481043,2.0,244.0,93.0,4H,-0.1136110691218711
670,HL/2,58.0,234.0,47.0,macds,-0.3217444786256726,-0.4580064721789859,1.0,406.0,14.0,4H,-0.1137961509396911
671,OHLC/4,181.0,180.0,49.0,macds,-0.6070491036336687,-0.6078361370889582,5.0,60.0,175.0,4H,-0.1138562240179489
672,close,116.0,437.0,29.0,macds,-0.6787505250378235,-0.3624999534009251,3.0,151.0,39.0,4H,-0.11386488049295
673,high,31.0,361.0,12.0,macdh,-0.382686103918254,-0.3881825781035178,1.0,166.0,77.0,4H,-0.1141019090835038
674,OHLC/4,264.0,558.0,7.0,macd,-0.5571596700117701,-0.6668883494085579,1.0,438.0,231.0,4H,-0.1141206573843799
675,HLCC/4,148.0,502.0,19.0,macd,-0.5985508866626265,-0.6213568263483438,5.0,277.0,44.0,4H,-0.1141565182937426
676,HLC/3,194.0,274.0,11.0,macdh,-0.2344499652498599,-0.2441860971608913,3.0,302.0,32.0,4H,-0.1141777511177085
677,HLC/3,18.0,85.0,11.0,macdh,-0.5035580577865981,-0.4974218142791083,5.0,489.0,225.0,4H,-0.1145447553900919
678,high,140.0,259.0,47.0,macds,-0.6122252266104029,-0.6142224445505916,5.0,31.0,6.0,4H,-0.1145774004539155
679,HL/2,17.0,596.0,2.0,macdh,-0.5807824931828083,-0.6478897124023894,1.0,331.0,121.0,4H,-0.1146018242058558
680,HL/2,70.0,132.0,44.0,macdh,-0.6142763280855779,-0.6136686525628907,5.0,399.0,136.0,4H,-0.1146707280915802
681,OHLC/4,120.0,189.0,49.0,macd,-0.5198595815358766,-0.7284457109115128,1.0,481.0,24.0,4H,-0.114845613366322
682,OHLC/4,43.0,110.0,47.0,macds,-0.580336506337707,-0.6570137741869285,5.0,87.0,49.0,4H,-0.1151078084999239
683,low,70.0,609.0,12.0,macdh,-0.3830821878683637,-0.4004714019684467,1.0,231.0,63.0,4H,-0.1153332390620844
684,open,144.0,470.0,11.0,macd,-0.4229317959714531,-0.4548190858257588,5.0,48.0,41.0,4H,-0.1154515234804783
685,HLC/3,87.0,345.0,11.0,macdh,-0.5079692664294372,-0.5064703821399233,4.0,229.0,73.0,4H,-0.1155706564895645
686,high,74.0,137.0,14.0,macdh,-0.5950593353155511,-0.6512110312620892,1.0,423.0,170.0,4H,-0.1157303689392094
687,HLCC/4,144.0,249.0,37.0,macdh,-0.4395299512317586,-0.4415671254288031,1.0,407.0,95.0,4H,-0.1157955131245972
688,low,69.0,254.0,22.0,macds,-0.4730666468334478,-0.5479678776936844,5.0,401.0,26.0,4H,-0.1158624995545967
689,low,115.0,333.0,15.0,macds,-0.4772255270190256,-0.5434150445602396,4.0,165.0,73.0,4H,-0.1158783203407801
690,HLCC/4,179.0,535.0,15.0,macd,-0.6181696142108153,-0.6307237420695242,5.0,285.0,86.0,4H,-0.115967316625425
691,OHLC/4,145.0,231.0,11.0,macd,-0.3911649661902002,-0.3987211484787358,1.0,358.0,14.0,4H,-0.1159693102928632
692,close,59.0,125.0,48.0,macdh,-0.3310378690262581,-0.3368445579128266,2.0,70.0,87.0,4H,-0.1160054561698302
693,high,38.0,246.0,31.0,macdh,-0.4413731845639593,-0.4424131277471076,2.0,481.0,62.0,4H,-0.1160311630674613
694,high,103.0,121.0,20.0,macdh,-0.3282631140742283,-0.3406912785970508,3.0,252.0,91.0,4H,-0.1161191136931175
695,HLC/3,104.0,176.0,8.0,macdh,-0.6228297668132022,-0.63037270273429,4.0,455.0,172.0,4H,-0.1162364265815018
696,open,68.0,326.0,5.0,macdh,-0.6386721898994082,-0.6178030066708503,3.0,363.0,198.0,4H,-0.1164294032619657
697,HLC/3,20.0,275.0,33.0,macdh,-0.6100940987736189,-0.6471139079735132,2.0,140.0,185.0,4H,-0.1164517045411729
698,HLC/3,252.0,418.0,5.0,macds,-0.5021626041494957,-0.5257353717083265,6.0,391.0,13.0,4H,-0.1165702170867913
699,close,64.0,432.0,9.0,macdh,-0.5070728638071288,-0.5211441352822411,1.0,228.0,76.0,4H,-0.1166075019373064
700,open,130.0,148.0,9.0,macdh,-0.6265437873312342,-0.6341156728123417,6.0,253.0,163.0,4H,-0.1166970745291647
701,close,10.0,31.0,16.0,macds,-0.5881269927439392,-0.6762637864067899,3.0,68.0,133.0,4H,-0.1167389398862752
702,HLC/3,16.0,248.0,40.0,macdh,-0.6212202995765461,-0.6410712745138648,6.0,158.0,241.0,4H,-0.1167895492857732
703,open,135.0,324.0,44.0,macdh,-0.4979729585772083,-0.5335598740053952,5.0,364.0,127.0,4H,-0.116818974793325
704,HLC/3,83.0,681.0,46.0,macds,-0.4750753958373804,-0.5602729891957208,4.0,4.0,130.0,4H,-0.1168883311945049
705,OHLC/4,83.0,395.0,43.0,macdh,-0.4455856170305006,-0.4489217570942815,3.0,79.0,38.0,4H,-0.1169671572429593
706,open,19.0,174.0,30.0,macdh,-0.6301562769997943,-0.6352374675323589,1.0,30.0,227.0,4H,-0.1169898330514321
707,OHLC/4,12.0,347.0,45.0,macdh,-0.6478775459533267,-0.619619658454646,6.0,277.0,181.0,4H,-0.1171006671285302
708,close,13.0,224.0,45.0,macdh,-0.6253355331755815,-0.6444055677483888,4.0,241.0,168.0,4H,-0.1172494446027191
709,close,141.0,371.0,19.0,macds,-0.4635716013720621,-0.8703918634317958,3.0,225.0,116.0,4H,-0.1172997839712354
710,OHLC/4,155.0,547.0,12.0,macdh,-0.5939258645028967,-0.6809608469132842,2.0,464.0,63.0,4H,-0.1173918978894172
711,OHLC/4,28.0,77.0,42.0,macdh,-0.398283453449756,-0.4073889870775272,2.0,34.0,130.0,4H,-0.1175079319035047
712,HLC/3,53.0,331.0,8.0,macdh,-0.6424212836196476,-0.6329906728701469,3.0,128.0,220.0,4H,-0.1176049877356538
713,close,3.0,169.0,42.0,macdh,-0.5170765005773696,-0.5248922001387563,1.0,245.0,158.0,4H,-0.117650033956843
714,open,240.0,269.0,39.0,macdh,-0.5675729150590482,-0.3599678712585328,5.0,166.0,41.0,4H,-0.1177945316458916
715,high,35.0,219.0,17.0,macdh,-0.5150326074819681,-0.5297345451420963,2.0,108.0,139.0,4H,-0.1178550212276934
716,close,7.0,50.0,43.0,macdh,-0.521697633639595,-0.5239911103640714,1.0,490.0,222.0,4H,-0.1179319135594684
717,HLC/3,108.0,214.0,2.0,macds,-0.5477310174437914,-0.7506291638281608,4.0,41.0,23.0,4H,-0.1180368433861028
718,low,195.0,276.0,29.0,macds,-0.63024789335374,-0.6529119719852703,1.0,122.0,91.0,4H,-0.1180706648352494
719,low,227.0,440.0,50.0,macds,-0.6040343355958433,-0.6833881664953265,4.0,144.0,208.0,4H,-0.1181942522090021
720,high,83.0,414.0,50.0,macdh,-0.6210528755541113,-0.667961291326589,3.0,110.0,80.0,4H,-0.1183895276927041
721,HLCC/4,293.0,437.0,15.0,macdh,-0.5376345707511193,-0.5182287920147319,4.0,314.0,70.0,4H,-0.1186824924638764
722,HLCC/4,152.0,432.0,17.0,macd,-0.5264053711659609,-0.5294430248167346,6.0,374.0,55.0,4H,-0.1186944095720657
723,OHLC/4,146.0,566.0,15.0,macds,-0.5529605522641352,-0.5054635975389001,5.0,358.0,134.0,4H,-0.1188078385418081
724,OHLC/4,14.0,144.0,22.0,macdh,-0.4668522200030264,-0.4494883080331929,1.0,314.0,121.0,4H,-0.1188491112028048
725,high,72.0,344.0,12.0,macd,-0.264893350207126,-0.2645054636813501,6.0,94.0,4.0,4H,-0.1189156411313292
726,high,83.0,332.0,44.0,macdh,-0.4460894766123746,-0.4713532867256731,3.0,321.0,72.0,4H,-0.118928562160467
727,HLC/3,19.0,592.0,23.0,macdh,-0.371265746051187,-0.3786347955979192,5.0,333.0,36.0,4H,-0.119040721379547
728,high,35.0,634.0,19.0,macd,-0.3858669496602616,-0.3658209216153936,5.0,4.0,42.0,4H,-0.1192053615140268
729,OHLC/4,6.0,36.0,43.0,macdh,-0.4081254587515679,-0.4159084622312169,4.0,11.0,75.0,4H,-0.1192881073011909
730,OHLC/4,250.0,505.0,36.0,macdh,-0.4522720140807547,-0.6257207550842212,5.0,369.0,31.0,4H,-0.1193009335356994
731,open,169.0,640.0,49.0,macd,-0.565794291962356,-0.500707170886425,5.0,346.0,111.0,4H,-0.1193432538208802
732,OHLC/4,74.0,424.0,35.0,macds,-0.5677769913716681,-0.4998364187118719,2.0,352.0,7.0,4H,-0.1194131932137513
733,OHLC/4,13.0,225.0,41.0,macdh,-0.5289890493865429,-0.5394179686602776,1.0,468.0,88.0,4H,-0.1196302785066358
734,HLC/3,54.0,182.0,36.0,macdh,-0.6500737666794779,-0.6585123689019978,2.0,477.0,171.0,4H,-0.1196360841647927
735,close,80.0,168.0,22.0,macdh,-0.6328977926271886,-0.6766082683454888,2.0,20.0,196.0,4H,-0.1196493354986812
736,HLC/3,95.0,110.0,42.0,macdh,-0.656301608950956,-0.6536435645454647,6.0,307.0,139.0,4H,-0.1197203974605633
737,close,172.0,350.0,35.0,macdh,-0.6996808414197699,-0.6162926680955075,2.0,195.0,61.0,4H,-0.1199266378047737
738,close,69.0,107.0,12.0,macdh,-0.3624755282715329,-0.3412725878969788,2.0,374.0,85.0,4H,-0.1200888569225732
739,HLC/3,37.0,296.0,25.0,macdh,-0.6408659463859016,-0.6769668424092647,2.0,114.0,179.0,4H,-0.1201705903514147
740,HLC/3,143.0,573.0,47.0,macds,-0.489646670086615,-0.5961133839330897,1.0,146.0,98.0,4H,-0.1205371659401537
741,HL/2,52.0,626.0,33.0,macds,-0.4469881049597558,-0.6532018927881608,5.0,463.0,66.0,4H,-0.1205493529530649
742,OHLC/4,144.0,428.0,20.0,macds,-0.7069877246294887,-0.6261857858982756,5.0,126.0,155.0,4H,-0.1209831876982841
743,open,35.0,283.0,27.0,macdh,-0.6501717296718895,-0.68217676029072,2.0,316.0,209.0,4H,-0.1210584189987577
744,HLC/3,56.0,280.0,15.0,macd,-0.6970814388835028,-0.6366483074303613,6.0,152.0,91.0,4H,-0.1210824034645976
745,OHLC/4,126.0,161.0,50.0,macdh,-0.5511705021750771,-0.5374140775784523,6.0,439.0,107.0,4H,-0.1211291729399976
746,high,272.0,476.0,18.0,macdh,-0.7037509984582795,-0.6353445565543104,6.0,277.0,63.0,4H,-0.121384372129649
747,HLCC/4,18.0,588.0,20.0,macd,-0.3291916787993534,-0.3401965954746719,2.0,404.0,30.0,4H,-0.1214599034298789
748,high,72.0,299.0,24.0,macds,-0.5655166385225749,-0.5291066460716165,4.0,127.0,57.0,4H,-0.1215383356354908
749,low,108.0,136.0,24.0,macdh,-0.330442660094925,-0.3426428538421533,2.0,182.0,112.0,4H,-0.12190436510805
750,HLCC/4,29.0,661.0,36.0,macdh,-0.1607485035556913,-0.1711694694008632,1.0,228.0,2.0,4H,-0.1220035289671734
751,high,201.0,355.0,39.0,macdh,-0.6194716977666156,-0.733752517967239,3.0,31.0,244.0,4H,-0.1220516593949486
752,open,35.0,445.0,34.0,macd,-0.8128633007928321,-0.3743934791817043,3.0,383.0,52.0,4H,-0.1222265858908403
753,OHLC/4,86.0,264.0,49.0,macds,-0.7663931848919131,-0.5980254082481338,5.0,372.0,143.0,4H,-0.1223893853976023
754,close,146.0,524.0,43.0,macds,-0.3695830376851184,-0.6206706043208204,3.0,452.0,32.0,4H,-0.1224299667729007
755,high,18.0,233.0,48.0,macdh,-0.6628170922611482,-0.6951486347166439,4.0,449.0,219.0,4H,-0.1226056417484715
756,HLC/3,255.0,627.0,12.0,macdh,-0.4195849528522314,-0.3662358957445147,5.0,59.0,29.0,4H,-0.1226273528281347
757,HLC/3,117.0,678.0,28.0,macds,-0.7228080611569306,-0.638334759330638,2.0,405.0,135.0,4H,-0.1226621268915063
758,HLC/3,2.0,160.0,21.0,macds,-0.2613883444484908,-0.2522415550842933,4.0,38.0,13.0,4H,-0.1226743112148935
759,HLCC/4,35.0,394.0,36.0,macdh,-0.5495416577236908,-0.5602431098586461,2.0,73.0,115.0,4H,-0.1226995014117623
760,close,287.0,634.0,43.0,macds,-0.741225762003447,-0.6246440139114577,4.0,197.0,36.0,4H,-0.1228045221796282
761,OHLC/4,107.0,281.0,18.0,macdh,-0.3475143702136128,-0.3816020511495562,5.0,110.0,52.0,4H,-0.1229052689126037
762,open,70.0,296.0,3.0,macdh,-0.6916614639395284,-0.6730996891127868,2.0,484.0,180.0,4H,-0.1230299895014297
763,open,197.0,265.0,32.0,macdh,-0.2789011370065511,-0.2589655253451309,4.0,397.0,21.0,4H,-0.1233734932798263
764,low,9.0,592.0,18.0,macdh,-0.6816437998668824,-0.6893998357133682,6.0,14.0,150.0,4H,-0.1234135614304195
765,HLCC/4,93.0,159.0,12.0,macdh,-0.3382682068694571,-0.347801916958563,2.0,307.0,87.0,4H,-0.1234727284431422
766,OHLC/4,59.0,179.0,43.0,macdh,-0.6842918424607158,-0.6897618907016814,4.0,486.0,233.0,4H,-0.1235947955209717
767,low,35.0,62.0,26.0,macdh,-0.577678510887758,-0.5468936653935752,4.0,352.0,194.0,4H,-0.1237599481182581
768,high,127.0,247.0,47.0,macdh,-0.6743667216840277,-0.7035688263373461,4.0,158.0,166.0,4H,-0.123809576164359
769,HL/2,8.0,453.0,24.0,macdh,-0.4836629512672794,-0.4909378360751764,2.0,344.0,149.0,4H,-0.1238472699357007
770,open,33.0,277.0,8.0,macdh,-0.6865202825567822,-0.6955004974204709,5.0,12.0,211.0,4H,-0.1240709962846067
771,HLCC/4,181.0,255.0,35.0,macdh,-0.6819797151740506,-0.7014183681051009,3.0,292.0,117.0,4H,-0.124146990005243
772,HLCC/4,139.0,444.0,11.0,macds,-0.675062113987206,-0.7092806798093447,2.0,344.0,180.0,4H,-0.124186375569682
773,low,113.0,145.0,2.0,macds,-0.5477272885750067,-0.5833956199835705,5.0,439.0,25.0,4H,-0.1242299368377272
774,high,179.0,274.0,45.0,macdh,-0.6957162089116058,-0.6939151797120334,3.0,178.0,92.0,4H,-0.1245277573963606
775,high,27.0,649.0,31.0,macd,-0.4584315577283086,-0.5300590132883393,2.0,61.0,11.0,4H,-0.1248043067680315
776,HL/2,136.0,394.0,49.0,macdh,-0.4475189165474644,-0.4351586135873818,1.0,486.0,28.0,4H,-0.1248781129264644
777,HLC/3,257.0,375.0,39.0,macdh,-0.6448520113314049,-0.755612594447484,5.0,369.0,114.0,4H,-0.1249126473493687
778,high,175.0,208.0,9.0,macdh,-0.6965399581122568,-0.6997569492508239,1.0,93.0,170.0,4H,-0.1249254959642458
779,low,4.0,456.0,47.0,macdh,-0.4443855280851064,-0.4388186910301912,6.0,265.0,114.0,4H,-0.1249342962962784
780,HL/2,183.0,179.0,4.0,macdh,-0.4433661778039771,-0.4410499699899641,4.0,65.0,54.0,4H,-0.1250499297953375
781,HL/2,48.0,219.0,17.0,macdh,-0.6850290139092918,-0.7141735887529799,3.0,433.0,195.0,4H,-0.1250808760250829
782,low,135.0,210.0,41.0,macdh,-0.5014927488215566,-0.4877870105216467,3.0,187.0,78.0,4H,-0.1250820408619045
783,low,7.0,609.0,32.0,macd,-0.6719897789069407,-0.7298717243627041,5.0,55.0,374.0,4H,-0.1251861834492156
784,HL/2,7.0,596.0,28.0,macd,-0.6728485665549533,-0.7306643659474219,6.0,306.0,287.0,4H,-0.1252848094566257
785,open,161.0,516.0,5.0,macd,-0.7158238719582204,-0.688049805930873,1.0,418.0,42.0,4H,-0.1253608751180803
786,open,56.0,139.0,45.0,macdh,-0.3483955617700557,-0.3542020597030069,3.0,220.0,121.0,4H,-0.1254530505723035
787,high,33.0,387.0,43.0,macdh,-0.6981463451494283,-0.7079557146593233,5.0,223.0,160.0,4H,-0.1255078386212725
788,high,234.0,239.0,44.0,macdh,-0.4921132626224231,-0.5030985695506432,5.0,404.0,41.0,4H,-0.1255845015973034
789,HLC/3,260.0,360.0,28.0,macdh,-0.4929561112104412,-0.502799813612583,4.0,262.0,31.0,4H,-0.1256312796240258
790,HL/2,151.0,569.0,15.0,macds,-0.6544226711318775,-0.3042834850190449,3.0,205.0,22.0,4H,-0.1258091532233956
797,HL/2,17.0,646.0,18.0,macd,-0.9999999999997228,-1.0,3.0,397.0,96.0,4H,-0.1259921049894757
794,low,15.0,698.0,50.0,macd,-0.9999999999997228,-1.0,1.0,367.0,85.0,4H,-0.1259921049894757
799,HL/2,3.0,523.0,11.0,macds,-0.9999999999997226,-1.0,2.0,220.0,87.0,4H,-0.1259921049894757
798,open,25.0,581.0,20.0,macd,-0.9999999999997228,-1.0,5.0,291.0,113.0,4H,-0.1259921049894757
801,low,19.0,542.0,40.0,macd,-0.9999999999997228,-1.0,1.0,57.0,91.0,4H,-0.1259921049894757
800,low,279.0,665.0,24.0,macdh,-0.9999999999997228,-1.0000000000000002,5.0,153.0,66.0,4H,-0.1259921049894757
795,open,105.0,441.0,37.0,macdh,-0.9999999999997228,-1.0000000000000004,1.0,143.0,177.0,4H,-0.1259921049894757
796,OHLC/4,235.0,565.0,21.0,macdh,-0.9999999999997228,-1.0,1.0,208.0,94.0,4H,-0.1259921049894757
793,HL/2,245.0,635.0,20.0,macdh,-0.9999999999997228,-1.0,4.0,383.0,111.0,4H,-0.1259921049894757
792,low,15.0,550.0,41.0,macd,-0.9999999999997228,-1.0,1.0,254.0,74.0,4H,-0.1259921049894757
791,open,23.0,356.0,4.0,macd,-0.9999999999997228,-1.0,2.0,186.0,110.0,4H,-0.1259921049894757
802,open,50.0,227.0,10.0,macd,-0.9999999999998994,-0.9999999999999164,6.0,197.0,285.0,4H,-0.1259921049894796
803,open,170.0,308.0,23.0,macd,-0.9999999999999998,-0.9999999999998542,2.0,9.0,345.0,4H,-0.1259921049894812
804,close,105.0,233.0,14.0,macd,-1.0,-0.999999999999868,5.0,349.0,322.0,4H,-0.1259921049894818
805,close,57.0,654.0,38.0,macdh,-0.9999999999999668,-0.999999999999928,5.0,273.0,350.0,4H,-0.1259921049894829
806,open,114.0,249.0,12.0,macd,-1.0,-0.9999999999999044,1.0,401.0,160.0,4H,-0.1259921049894833
811,HLCC/4,43.0,48.0,16.0,macd,-1.0,-0.9999999999999172,6.0,434.0,225.0,4H,-0.1259921049894838
