,RSI_apply_to,RSI_length,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
1015,OHLC/4,242.0,-0.9115025847930036,-0.9148635664248712,3.0,468.0,155.0,4H,-0.149414040241901
1016,HLCC/4,137.0,-0.9995389153074186,-0.8342966659572448,5.0,445.0,62.0,4H,-0.1494147258220254
1017,OHLC/4,241.0,-0.9115093643087828,-0.9148702217979384,4.0,27.0,103.0,4H,-0.1494147729900018
1018,OHLC/4,239.0,-0.9115141775536943,-0.9148749469020862,1.0,190.0,132.0,4H,-0.1494152932170454
1019,HL/2,24.0,-0.9139663111231208,-0.916578872604128,5.0,300.0,236.0,4H,-0.1496419436762216
1020,high,6.0,-0.942173566578651,-0.8895401082482695,1.0,202.0,410.0,4H,-0.1496645050784489
1021,HLC/3,23.0,-0.9146284115278888,-0.91980415631423,6.0,270.0,175.0,4H,-0.1498534280484882
1022,open,192.0,-0.9167068406223764,-0.9202846622363948,3.0,421.0,90.0,4H,-0.1499929623478567
1023,high,45.0,-0.9007899756966784,-0.937126638222766,6.0,492.0,169.0,4H,-0.1500239536068883
1024,open,197.0,-0.9174121337501372,-0.9209752495776224,2.0,246.0,80.0,4H,-0.1500689383175618
1025,high,59.0,-0.9173794932878832,-0.921296642890884,3.0,396.0,386.0,4H,-0.1500846128501631
1026,OHLC/4,29.0,-0.917989346709656,-0.9215428342969684,6.0,258.0,219.0,4H,-0.1501312335616792
1027,open,204.0,-0.9184340767544787,-0.9219757574909392,3.0,129.0,125.0,4H,-0.150178983599157
1028,open,204.0,-0.9184340767544787,-0.9219757574909392,1.0,389.0,83.0,4H,-0.150178983599157
1029,HL/2,41.0,-0.9158496514978054,-0.9256819362190488,3.0,240.0,238.0,4H,-0.1502387592361132
1030,open,218.0,-0.9204696292065558,-0.9239681568999224,4.0,211.0,89.0,4H,-0.1503980318644018
1031,open,220.0,-0.9207491155954602,-0.9242416697404394,4.0,332.0,120.0,4H,-0.1504280926384895
1032,open,226.0,-0.9215583592695068,-0.925033549868486,6.0,141.0,121.0,4H,-0.1505151120308477
1033,HLCC/4,50.0,-0.9181975636723312,-0.9285556399383486,1.0,270.0,277.0,4H,-0.1505224758697902
1034,open,233.0,-0.9224341865036176,-0.9258904707583776,5.0,11.0,155.0,4H,-0.1506092567317803
1035,high,42.0,-0.906801172841178,-0.941936506580726,1.0,268.0,355.0,4H,-0.1506137301533526
1036,high,42.0,-0.906801172841178,-0.941936506580726,4.0,283.0,352.0,4H,-0.1506137301533526
1037,HLCC/4,247.0,-0.92667439073339,-0.9278192171491098,6.0,100.0,103.0,4H,-0.1509443420305281
1038,HLCC/4,253.0,-0.9274205093274164,-0.928559692082586,6.0,257.0,136.0,4H,-0.1510249978392304
1039,HLC/3,243.0,-0.9264463644618508,-0.9298144666400188,3.0,489.0,134.0,4H,-0.1510400742863869
1040,HL/2,23.0,-0.9270460137724884,-0.9294582687504938,3.0,468.0,228.0,4H,-0.1510533608472875
1041,high,210.0,-0.9278797487662492,-0.9290154416797952,1.0,500.0,86.0,4H,-0.1510746302797123
1042,HLCC/4,269.0,-0.9289569494303184,-0.9300844075015168,6.0,336.0,97.0,4H,-0.1511910144330093
1043,close,17.0,-0.9129198206024222,-0.9529003896198356,1.0,224.0,240.0,4H,-0.1515351479622779
1044,HLC/3,250.0,-0.932561385294156,-0.933660771120442,5.0,21.0,147.0,4H,-0.1515800958098987
1045,HLC/3,258.0,-0.9336065666562118,-0.9346976572440944,2.0,405.0,89.0,4H,-0.1516928162880261
1046,high,37.0,-0.9183440511794656,-0.9510433574117456,3.0,28.0,371.0,4H,-0.1517359803651825
1047,HLC/3,262.0,-0.9340707672467852,-0.935158150448917,6.0,491.0,152.0,4H,-0.151742864601533
1048,HLC/3,265.0,-0.9343929494010912,-0.9354777509650266,3.0,386.0,138.0,4H,-0.1517775957246138
1049,HLC/3,271.0,-0.9349698313920148,-0.9360499928437416,2.0,161.0,133.0,4H,-0.1518397725246875
1050,high,50.0,-0.9215481192501144,-0.9535375242718672,4.0,204.0,261.0,4H,-0.152044926247147
1051,OHLC/4,87.0,-0.9403299577027656,-0.9357847781339358,4.0,495.0,324.0,4H,-0.1521150134152502
1053,HL/2,43.0,-0.9343648275424564,-0.94305152365016,3.0,323.0,270.0,4H,-0.1521845734653475
1052,HL/2,43.0,-0.9343648275424564,-0.94305152365016,4.0,280.0,323.0,4H,-0.1521845734653475
1054,low,72.0,-0.9836675499059442,-0.8963983377902044,4.0,164.0,61.0,4H,-0.1522193253822259
1055,low,68.0,-0.98256746999486,-0.8990473623266255,5.0,356.0,55.0,4H,-0.1523123018176047
1056,HLCC/4,66.0,-0.9446141856905534,-0.9354112473095902,5.0,461.0,290.0,4H,-0.1523254070646603
1057,high,124.0,-0.4934407484227896,-0.5121245568520009,5.0,437.0,53.0,4H,-0.1523747066501911
1058,HL/2,78.0,-0.9458585965594628,-0.936752487325265,5.0,173.0,136.0,4H,-0.1524650687269614
1059,HL/2,78.0,-0.9458585965594628,-0.936752487325265,1.0,290.0,217.0,4H,-0.1524650687269614
1060,OHLC/4,64.0,-0.945983725229298,-0.936887419380227,3.0,257.0,424.0,4H,-0.1524791121357862
1061,HL/2,244.0,-0.9419681873923986,-0.9429901494613148,1.0,186.0,141.0,4H,-0.1525929471868167
1062,OHLC/4,248.0,-0.9429005532375598,-0.9439144769089948,1.0,491.0,150.0,4H,-0.1526931342128761
1063,OHLC/4,251.0,-0.9434184476981264,-0.944427875374246,5.0,471.0,107.0,4H,-0.1527487685025119
1064,OHLC/4,255.0,-0.9440791420034804,-0.945082801310244,5.0,417.0,107.0,4H,-0.1528197264550186
1065,OHLC/4,63.0,-0.949291449043082,-0.9404589224051844,2.0,206.0,183.0,4H,-0.1528503592367683
1066,OHLC/4,263.0,-0.9452974771172812,-0.9462904013075136,3.0,209.0,124.0,4H,-0.1529505260447506
1067,HL/2,273.0,-0.9461958084859066,-0.94718073369987,5.0,414.0,152.0,4H,-0.1530469299472791
1068,OHLC/4,272.0,-0.9465035602381912,-0.9474857284935096,2.0,242.0,99.0,4H,-0.1530799482658102
1069,OHLC/4,272.0,-0.9465035602381912,-0.9474857284935096,3.0,435.0,112.0,4H,-0.1530799482658102
1070,OHLC/4,273.0,-0.946626855553334,-0.94760791686801,4.0,392.0,79.0,4H,-0.1530931753440271
1071,HL/2,278.0,-0.946737946851801,-0.947718009604599,2.0,198.0,137.0,4H,-0.1531050926262301
1072,OHLC/4,274.0,-0.9467480177819266,-0.9477279899547438,3.0,450.0,154.0,4H,-0.1531061729559831
1073,HLC/3,14.0,-0.9517125522989608,-0.94764353660202,4.0,368.0,319.0,4H,-0.153368768789846
1074,HLC/3,14.0,-0.9517445127284058,-0.9476767819159936,4.0,294.0,315.0,4H,-0.1533722790796065
1075,close,255.0,-0.950358918357443,-0.951305793986046,6.0,82.0,109.0,4H,-0.153493243225578
1076,OHLC/4,129.0,-0.5103338714014514,-0.5071766449438314,1.0,258.0,41.0,4H,-0.1535962308987378
1077,close,73.0,-0.9489692358403978,-0.9566839090097558,2.0,336.0,427.0,4H,-0.1537069593553836
1078,HL/2,63.0,-0.957080839186478,-0.948908870216872,5.0,26.0,352.0,4H,-0.1537249544859412
1079,low,250.0,-0.9540656199919342,-0.9549771410285112,4.0,126.0,98.0,4H,-0.1538900017406226
1080,low,254.0,-0.9548196475488492,-0.9557237911532952,4.0,344.0,142.0,4H,-0.1539706388856862
1081,low,261.0,-0.9560652833773308,-0.9569570937689856,1.0,418.0,93.0,4H,-0.1541037954919268
1082,low,267.0,-0.9570590980594624,-0.957940933860457,5.0,300.0,150.0,4H,-0.1542099843172395
1083,low,268.0,-0.9572182013475669,-0.9580984288788864,6.0,367.0,132.0,4H,-0.1542269804524278
1084,high,29.0,-0.9452876075386972,-0.971432323088154,3.0,247.0,256.0,4H,-0.1542927436940617
1085,low,276.0,-0.9584251452608332,-0.9592930673059216,3.0,321.0,97.0,4H,-0.1543558755460458
1086,low,291.0,-0.6037679146636756,-0.6100855700518426,4.0,185.0,37.0,4H,-0.1544377957325302
1087,HL/2,62.0,-0.9644794425351998,-0.9569975110824078,3.0,444.0,185.0,4H,-0.154556731524859
1088,open,20.0,-0.4346015801361992,-0.4722115182716715,1.0,82.0,78.0,4H,-0.154584802032826
1089,HLCC/4,271.0,-0.9617504061890672,-0.9625834073723628,5.0,186.0,110.0,4H,-0.1547106628987373
1090,HL/2,249.0,-0.962467721094474,-0.963292980412244,5.0,174.0,89.0,4H,-0.154787131982124
1091,HLCC/4,53.0,-0.9596245637465556,-0.9668676700405276,2.0,77.0,349.0,4H,-0.1548256084326341
1092,high,282.0,-0.9635202904335872,-0.9646717478157324,1.0,376.0,149.0,4H,-0.1549173782424277
1093,OHLC/4,141.0,-0.4582673543017917,-0.5073114350984627,1.0,343.0,33.0,4H,-0.1549427232939715
1094,HL/2,66.0,-0.9694303173130572,-0.9624538161421174,1.0,453.0,206.0,4H,-0.1551144161593851
1095,HL/2,262.0,-0.965792170339384,-0.9665804846844688,6.0,403.0,112.0,4H,-0.1551412303673908
1096,low,253.0,-0.9667635073113818,-0.967540672863034,3.0,27.0,131.0,4H,-0.1552445955362678
1097,open,264.0,-0.9670910387131922,-0.9678644063816656,3.0,247.0,115.0,4H,-0.1552794400865736
1098,close,285.0,-0.967323262079612,-0.96933008416004,1.0,112.0,90.0,4H,-0.1553702167508635
1099,close,64.0,-0.9727385955691602,-0.9665251562166208,1.0,204.0,185.0,4H,-0.1555093240916859
1100,high,26.0,-0.9590028304715588,-0.9811221086517528,1.0,417.0,189.0,4H,-0.155549151887748
8,close,217.0,-0.9576246264300781,-0.9826069649674775,1.0,165.0,82.0,4H,-0.15555299539498366
1101,HLC/3,19.0,-0.9685971566559334,-0.9717458776910488,1.0,262.0,241.0,4H,-0.1555674128842135
1102,HLCC/4,64.0,-0.9738878610312184,-0.967404716775877,6.0,496.0,153.0,4H,-0.1556177200414568
1103,HLCC/4,286.0,-0.9711597735028688,-0.9721845180074492,6.0,332.0,114.0,4H,-0.1557279114388164
1104,HLC/3,284.0,-0.9714905210607038,-0.9725094032190252,3.0,268.0,82.0,4H,-0.1557629352858875
1105,HL/2,60.0,-0.9744358493957396,-0.969661534817044,4.0,119.0,272.0,4H,-0.1557678423440856
1106,HLCC/4,54.0,-0.9706820921002816,-0.9768166835840076,1.0,365.0,401.0,4H,-0.1559492746550691
1107,high,25.0,-0.9639712420172464,-0.9844591124532004,5.0,433.0,369.0,4H,-0.155993768836509
1108,low,283.0,-0.974332234944044,-0.9761102911699476,1.0,193.0,124.0,4H,-0.1561068587138196
1109,high,262.0,-0.527631355975373,-0.5164447576833666,2.0,402.0,33.0,4H,-0.1562526897058975
1110,HLC/3,45.0,-0.974898101887859,-0.9805529586802196,3.0,202.0,345.0,4H,-0.1563735960455393
1111,HL/2,59.0,-0.980107678378702,-0.9758654093783592,2.0,404.0,187.0,4H,-0.1564016158804138
1112,low,55.0,-0.9792599576237097,-0.976835895833386,2.0,273.0,409.0,4H,-0.1564083253112343
1113,HL/2,151.0,-0.4671952808707721,-0.5120969126897564,6.0,281.0,37.0,4H,-0.1564312548776721
1114,high,24.0,-0.9690814528546784,-0.9877636689673436,3.0,470.0,221.0,4H,-0.1564435901396877
1115,HL/2,15.0,-0.9802529712780432,-0.9789498472954192,1.0,371.0,392.0,4H,-0.1565739593492011
1116,close,73.0,-0.9773177959232514,-0.9823883679941978,6.0,64.0,142.0,4H,-0.1566004491204941
1117,close,65.0,-0.9825924799009186,-0.97754921990612,6.0,78.0,238.0,4H,-0.1566236546673808
1118,HL/2,79.0,-0.4080995061105552,-0.4290158529336371,5.0,124.0,28.0,4H,-0.1567547453376189
1119,HLC/3,6.0,-0.9942601482074196,-0.9694688247693286,1.0,155.0,371.0,4H,-0.1568067031593556
1121,OHLC/4,6.0,-0.9803778336672226,-0.9841988205948758,2.0,169.0,458.0,4H,-0.1568599618191519
1120,OHLC/4,6.0,-0.9803778336672226,-0.9841988205948758,6.0,486.0,290.0,4H,-0.1568599618191519
1122,HLC/3,61.0,-0.984828122681351,-0.979785050913902,4.0,170.0,240.0,4H,-0.1568617589739847
1123,HLC/3,51.0,-0.9799338475699526,-0.984957156300194,3.0,37.0,373.0,4H,-0.1568765500609031
1124,high,23.0,-0.974273306409136,-0.99095454660866,6.0,29.0,245.0,4H,-0.1568910525273046
1125,HL/2,46.0,-0.9816726942535972,-0.9853480029564592,1.0,385.0,187.0,4H,-0.1569900451496884
1126,HLC/3,18.0,-0.9828870661535192,-0.985197501197008,3.0,214.0,370.0,4H,-0.1570467564113311
1127,HL/2,288.0,-0.9832278155756452,-0.9852987559628288,3.0,34.0,154.0,4H,-0.1570702834068464
1128,close,95.0,-0.3974546003177441,-0.4083531871537214,1.0,358.0,26.0,4H,-0.1573420870192645
1129,HLCC/4,13.0,-0.9973779427683344,-0.9772156961715288,1.0,339.0,348.0,4H,-0.1573874364638678
1130,OHLC/4,22.0,-0.9877508423838784,-0.98874207386355,2.0,389.0,197.0,4H,-0.1574938036085649
1131,HL/2,47.0,-0.9875591405458376,-0.9905549537620716,5.0,458.0,411.0,4H,-0.157579805296329
1132,HLC/3,15.0,-0.9903971273838138,-0.9885172445838044,2.0,141.0,271.0,4H,-0.1576223764794042
1133,HLC/3,58.0,-0.9935368252480078,-0.9901107808987408,4.0,87.0,360.0,4H,-0.1578735045812475
1134,HL/2,56.0,-0.9931337402131128,-0.9905471224852423,4.0,286.0,424.0,4H,-0.1578753366176265
1135,HLC/3,59.0,-0.9952412151240928,-0.9922482872726722,2.0,436.0,255.0,4H,-0.158077321078695
1136,HLC/3,59.0,-0.9952412151240928,-0.9922482872726722,1.0,278.0,317.0,4H,-0.158077321078695
1137,high,20.0,-0.9893037872077384,-0.998559913624281,5.0,317.0,416.0,4H,-0.1580961389105063
1138,high,20.0,-0.9893037872077384,-0.998559913624281,3.0,212.0,400.0,4H,-0.1580961389105063
1139,low,233.0,-0.9944947639832964,-0.9937548184793752,5.0,374.0,77.0,4H,-0.1581177333071001
1141,HL/2,55.0,-0.9960501689859584,-0.9940367260770429,2.0,239.0,343.0,4H,-0.1582150811675855
1142,HL/2,55.0,-0.9960501689859584,-0.9940367260770429,6.0,96.0,327.0,4H,-0.1582150811675855
1140,HL/2,55.0,-0.9960501689859584,-0.9940367260770429,3.0,3.0,246.0,4H,-0.1582150811675855
1143,close,300.0,-0.9982681514143988,-0.9920503973845324,6.0,239.0,103.0,4H,-0.1582268980762862
1144,high,295.0,-0.9982750589882778,-0.9920651816120574,1.0,474.0,147.0,4H,-0.1582280490292881
1145,HLCC/4,57.0,-0.9939018018012672,-0.9965161558273647,1.0,120.0,138.0,4H,-0.1582325903439852
1146,high,298.0,-0.998379008357143,-0.9922896346859272,4.0,267.0,148.0,4H,-0.1582454733381135
1147,HLC/3,17.0,-0.9947463351044435,-0.9959924526506292,5.0,424.0,350.0,4H,-0.1582496636138901
1148,HLC/3,17.0,-0.9947579911345252,-0.996002635264828,2.0,449.0,293.0,4H,-0.1582508210063223
1149,HLC/3,291.0,-0.9989632498004476,-0.9936387777964244,2.0,158.0,151.0,4H,-0.1583480349489635
1150,OHLC/4,21.0,-0.99659519095787,-0.9971089678802816,3.0,238.0,297.0,4H,-0.1584067925025279
1151,HL/2,16.0,-0.997134629266811,-0.9966230406512184,3.0,437.0,290.0,4H,-0.158409626948575
1152,HLC/3,54.0,-0.9959212865979092,-0.99799389270434,6.0,364.0,254.0,4H,-0.1584179163001787
1153,high,16.0,-0.9999652142810485,-0.9948978360995244,5.0,338.0,188.0,4H,-0.1584678345493911
1154,HL/2,295.0,-0.999820959415323,-0.9962838621561836,2.0,483.0,152.0,4H,-0.1585337652942482
1155,HL/2,46.0,-0.997654934291781,-0.9988412932666398,6.0,218.0,238.0,4H,-0.1585546359586285
1156,OHLC/4,298.0,-0.9998922620619368,-0.9966404337915242,1.0,351.0,136.0,4H,-0.1585564451972956
1157,HLCC/4,58.0,-0.9979085445705648,-0.9992898106835392,6.0,38.0,427.0,4H,-0.1585918008184764
1158,high,256.0,-0.999331582650944,-0.9983614115506556,1.0,179.0,78.0,4H,-0.1586179977986615
1159,close,68.0,-0.9996285637214372,-0.998611926544595,1.0,383.0,302.0,4H,-0.1586469762654056
1160,low,60.0,-0.9994642543882176,-0.9990157067726432,4.0,44.0,333.0,4H,-0.1586596619660178
1161,close,60.0,-0.9997365925010284,-0.9988293514832944,6.0,56.0,297.0,4H,-0.1586642044930792
1162,open,292.0,-0.9996777592178852,-0.999507493009516,1.0,76.0,129.0,4H,-0.1586969908364878
1163,open,208.0,-0.999753956068824,-0.9997366182717294,6.0,22.0,76.0,4H,-0.1587131486208069
1164,OHLC/4,48.0,-0.9996987600142052,-0.9999999949025528,2.0,15.0,290.0,4H,-0.1587241637039606
1165,OHLC/4,48.0,-0.9996987600142052,-0.9999999949025528,4.0,477.0,338.0,4H,-0.1587241637039606
1166,HLCC/4,54.0,-0.9997127869889508,-0.9999954131807888,1.0,468.0,265.0,4H,-0.1587246636525731
1167,close,62.0,-0.999723598505178,-0.9999981444658712,3.0,438.0,372.0,4H,-0.1587253803414285
1168,low,61.0,-0.999967149797724,-0.9998051153950428,2.0,152.0,240.0,4H,-0.1587280544050034
1169,HL/2,7.0,-0.9999529706629652,-0.9998393120193844,2.0,390.0,419.0,4H,-0.1587291138126961
1170,HLCC/4,59.0,-0.9998379832678436,-0.999959541751336,6.0,307.0,224.0,4H,-0.1587293911872953
1171,open,66.0,-0.5128934795827388,-0.5606707427352611,6.0,201.0,48.0,4H,-0.1590819976302392
1172,HLC/3,93.0,-0.3994393707508755,-0.4199670091827395,6.0,206.0,27.0,4H,-0.1590837288163107
1173,low,234.0,-0.7146604082947664,-0.7075271891583764,4.0,275.0,56.0,4H,-0.1593349131486186
1174,open,287.0,-0.6470247404932704,-0.6449422981769236,3.0,156.0,37.0,4H,-0.160995566292658
1175,HLCC/4,255.0,-0.7302862650968577,-0.7190079987051172,1.0,361.0,59.0,4H,-0.1613512300215186
1176,HL/2,245.0,-0.7379711532275196,-0.7224155601886494,4.0,287.0,63.0,4H,-0.1621706117064082
1177,low,161.0,-0.5107216094288921,-0.5310090753327077,5.0,160.0,29.0,4H,-0.1631055428621451
1178,high,103.0,-0.44048453307098,-0.4123332965788207,1.0,309.0,33.0,4H,-0.1633541242770271
1179,OHLC/4,39.0,-0.4724326860750562,-0.4767889752584232,3.0,15.0,43.0,4H,-0.1651576567857338
1180,low,77.0,-0.4494983561096966,-0.4566776716059678,2.0,408.0,34.0,4H,-0.1652926423246564
1181,open,124.0,-0.5704449558019657,-0.5658079564531829,3.0,408.0,29.0,4H,-0.1653243954914786
1182,OHLC/4,36.0,-0.3905837656203297,-0.417762189514656,2.0,421.0,29.0,4H,-0.1659333890485333
1183,HLCC/4,236.0,-0.879048477467328,-0.8725075376630022,3.0,346.0,72.0,4H,-0.1663327449600994
1184,HLC/3,231.0,-0.8806153544830567,-0.8740314242751982,5.0,152.0,67.0,4H,-0.1665283518181357
1185,high,153.0,-0.503468234038113,-0.459830889202738,4.0,121.0,34.0,4H,-0.166673569803526
1186,HLCC/4,25.0,-0.3701619548294618,-0.3920405780468692,5.0,274.0,29.0,4H,-0.1668364446939581
1187,HLCC/4,83.0,-0.4335564248103528,-0.4541582639966075,2.0,467.0,27.0,4H,-0.1678113623153163
1188,close,262.0,-0.8923056268789716,-0.8835408510412749,4.0,287.0,64.0,4H,-0.167866423935894
1189,HLCC/4,208.0,-0.8921980524155126,-0.8865342591502952,2.0,136.0,67.0,4H,-0.168049031848612
1190,HLC/3,279.0,-0.8942271677444703,-0.884753234505404,4.0,258.0,67.0,4H,-0.1680636365387199
1191,HL/2,104.0,-0.624738234602349,-0.6378216575288598,3.0,34.0,46.0,4H,-0.1684714050780301
1192,HLC/3,267.0,-0.8975931826677621,-0.8883784173040475,2.0,187.0,65.0,4H,-0.1685037608133444
1193,OHLC/4,202.0,-0.9000826604978219,-0.8945614549077231,2.0,209.0,67.0,4H,-0.1690497796458674
1194,HLCC/4,126.0,-0.4851786472635595,-0.4979409306810307,2.0,308.0,22.0,4H,-0.1690583011775334
1195,HL/2,207.0,-0.7813294062736,-0.7755013208284,6.0,267.0,57.0,4H,-0.1692396945700875
1196,HLC/3,84.0,-0.4192036878017081,-0.4452529527678335,4.0,128.0,29.0,4H,-0.1693044670205077
1197,OHLC/4,274.0,-0.6979708134932308,-0.697135896466028,5.0,24.0,46.0,4H,-0.1694539002985813
1198,open,206.0,-0.9042535665555376,-0.8985668014227011,4.0,246.0,65.0,4H,-0.1695628144926581
1199,OHLC/4,277.0,-0.908272412458978,-0.899393282357548,2.0,221.0,67.0,4H,-0.1698656913555524
1200,close,234.0,-0.7071527127308048,-0.6989673087850615,6.0,76.0,52.0,4H,-0.1703426340475697
1201,HL/2,267.0,-0.7047611186989343,-0.7029447556969477,5.0,328.0,48.0,4H,-0.1704725184429999
1202,HLC/3,201.0,-0.911404685635558,-0.9061729956288233,5.0,490.0,72.0,4H,-0.1704869760725062
1203,OHLC/4,209.0,-0.7929043713831043,-0.7874038583474882,1.0,148.0,54.0,4H,-0.1709370137325627
1204,HL/2,147.0,-0.5223123598652398,-0.5359464361483832,4.0,465.0,24.0,4H,-0.171438384321809
1205,close,204.0,-0.7993806451963895,-0.7946951027402861,3.0,462.0,54.0,4H,-0.1719285699398907
1206,close,146.0,-0.9228740471833302,-0.9179129857957812,4.0,190.0,65.0,4H,-0.17193530594946
1207,high,48.0,-0.6043768357222122,-0.6013289330315049,4.0,240.0,77.0,4H,-0.1719950635057109
1208,close,37.0,-0.6530255529737746,-0.6504987916287392,3.0,139.0,82.0,4H,-0.1721020216506714
1209,low,107.0,-0.6555910042287265,-0.6536653637331878,2.0,253.0,46.0,4H,-0.1726062702944821
1210,HL/2,276.0,-0.9322367453333484,-0.9243005846956682,3.0,264.0,65.0,4H,-0.1729140296198052
1211,low,203.0,-0.8078743443352533,-0.8025301934006897,4.0,245.0,55.0,4H,-0.1731005288556949
1212,low,262.0,-0.9376326820155216,-0.9301687898558072,5.0,79.0,65.0,4H,-0.1736128701400771
1213,OHLC/4,15.0,-0.5591531167075817,-0.586814415813714,3.0,369.0,97.0,4H,-0.1738002922164314
1214,HLC/3,207.0,-0.8189912478625563,-0.8137688833034461,6.0,144.0,61.0,4H,-0.1746988752982522
1215,high,201.0,-0.8253656699852228,-0.8168307169769203,3.0,406.0,60.0,4H,-0.1753703423076524
1216,HL/2,11.0,-0.5097941561328998,-0.5302688446234686,5.0,151.0,57.0,4H,-0.1755120692924236
1217,OHLC/4,257.0,-0.7379883690453449,-0.737511049783106,1.0,58.0,38.0,4H,-0.1759027717952362
1218,close,220.0,-0.8285656009736149,-0.8237209419192602,6.0,430.0,56.0,4H,-0.1760890421751073
1219,low,43.0,-0.4554834054880503,-0.464941642759685,2.0,430.0,39.0,4H,-0.1765826855954674
1220,open,197.0,-0.8470930756268826,-0.842675884801147,3.0,56.0,54.0,4H,-0.1787422531388514
1221,close,281.0,-0.7597169959251581,-0.7530558127467084,5.0,307.0,46.0,4H,-0.1788516711580618
1222,HL/2,282.0,-0.7568424977092858,-0.7578383872512603,6.0,342.0,38.0,4H,-0.1790031623368182
1223,low,84.0,-0.5105843620861615,-0.5123789846546764,3.0,465.0,32.0,4H,-0.179209281913712
1224,HLC/3,287.0,-0.7607261983796474,-0.75680001265837,1.0,317.0,43.0,4H,-0.1792268896079658
1225,low,34.0,-0.481477665032209,-0.5011338721271749,6.0,215.0,38.0,4H,-0.1795754851899824
1226,high,214.0,-0.7692021728896983,-0.7574324381085564,6.0,457.0,39.0,4H,-0.1799401732461596
1227,low,265.0,-0.7742614483077632,-0.7746990645310161,2.0,211.0,49.0,4H,-0.1816938478611053
1228,HLCC/4,289.0,-0.7746763012753186,-0.780914792692665,4.0,191.0,45.0,4H,-0.1822110203035293
1229,OHLC/4,7.0,-0.2627641360593461,-0.259530737804261,1.0,192.0,15.0,4H,-0.1830904955085377
1230,OHLC/4,220.0,-0.78695574075337,-0.7800116396072603,2.0,252.0,45.0,4H,-0.1830980828926005
1231,open,13.0,-0.299455075409025,-0.3025054980109492,4.0,469.0,16.0,4H,-0.1833121654661082
1232,low,289.0,-0.8855264006256994,-0.875282621669883,2.0,174.0,60.0,4H,-0.1837158396989133
1233,close,211.0,-0.7905370872797689,-0.7846642489870659,1.0,106.0,42.0,4H,-0.1837392918818229
1234,close,211.0,-0.7905370872797689,-0.7846642489870659,3.0,368.0,43.0,4H,-0.1837392918818229
1235,low,168.0,-0.7915495032750317,-0.7876292010923461,5.0,25.0,49.0,4H,-0.1840489298521033
1236,low,253.0,-0.7927924841747361,-0.7933771295309832,3.0,402.0,44.0,4H,-0.1845920815326057
1237,HL/2,31.0,-0.3928207875370295,-0.4078465714466897,5.0,456.0,20.0,4H,-0.1857449819158957
1238,low,270.0,-0.802813132450812,-0.8041564972930295,3.0,162.0,44.0,4H,-0.1862022885470471
1239,close,154.0,-0.8081331079592198,-0.8091411964336075,3.0,444.0,39.0,4H,-0.1869974729516125
1240,open,205.0,-0.812319426541155,-0.805906703659606,5.0,216.0,37.0,4H,-0.1870698806919048
1241,HLC/3,4.0,-0.8127788629122501,-0.8110992570301586,1.0,179.0,136.0,4H,-0.1875061290405813
1242,HLC/3,156.0,-0.8160953130400829,-0.812825708977659,1.0,11.0,39.0,4H,-0.1878939392917206
1243,HLCC/4,132.0,-0.8177950952140048,-0.8155735479845883,6.0,8.0,39.0,4H,-0.1882359388098871
1244,HLCC/4,6.0,-0.3751881020176322,-0.3557641159779195,1.0,288.0,25.0,4H,-0.1882754673446718
1245,high,287.0,-0.9175082082810134,-0.9104385565808376,2.0,9.0,57.0,4H,-0.1883577651548966
1246,close,140.0,-0.5649146610119302,-0.5922760289911103,3.0,281.0,37.0,4H,-0.1884425615918736
1247,HL/2,150.0,-0.8206626276782711,-0.8175784949279102,5.0,312.0,38.0,4H,-0.1886099957686647
1248,OHLC/4,145.0,-0.8209140138667343,-0.8181828883677635,2.0,398.0,44.0,4H,-0.1886757220328382
1249,OHLC/4,141.0,-0.8210998278650651,-0.8185338709731591,2.0,132.0,41.0,4H,-0.1887169339847494
1250,low,253.0,-0.8199204917514971,-0.8212669673641182,2.0,270.0,53.0,4H,-0.188836249060286
1251,open,206.0,-0.8251579296624232,-0.8190358632971761,2.0,406.0,51.0,4H,-0.1890659547234059
1252,HLCC/4,172.0,-0.8280488115424435,-0.8228696160083756,4.0,309.0,39.0,4H,-0.1895813689348567
1253,HLCC/4,192.0,-0.8291573139260785,-0.8232976691295147,3.0,328.0,38.0,4H,-0.1896988103288876
1254,high,23.0,-0.4306380835592924,-0.4314599933802374,5.0,318.0,30.0,4H,-0.1918428073377857
1255,OHLC/4,26.0,-0.6523584283417154,-0.6918048412417418,6.0,95.0,78.0,4H,-0.1932843179307014
1256,open,209.0,-0.8628976463585528,-0.8571639666480121,5.0,429.0,53.0,4H,-0.1948383292348431
1257,HLCC/4,154.0,-0.7250610180351138,-0.738996600598636,1.0,311.0,33.0,4H,-0.1957559678597891
1258,low,62.0,-0.5229323341370394,-0.5231507001540148,5.0,327.0,26.0,4H,-0.2017117453605326
1259,OHLC/4,29.0,-0.543168275383911,-0.5632536471616227,4.0,427.0,35.0,4H,-0.2046124929481913
1260,close,2.0,-0.5679214772184767,-0.5644767785511071,3.0,265.0,56.0,4H,-0.2078248464301863
1261,HLC/3,7.0,-0.6440780446163727,-0.63877605728302,3.0,271.0,67.0,4H,-0.2084026650808147
1262,OHLC/4,57.0,-0.6337397833221508,-0.66720441944448,1.0,478.0,29.0,4H,-0.2165012338150262
