,StochAstic_k,StochAstic_d,StochAstic_smooth_k,StochAstic_mamod,StochAstic_column_div,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
357,577.0,444.0,34.0,sma,StochAstic_k,-0.5321260969574702,-0.4671188206568992,3.0,455.0,134.0,4H,-0.0998084486285381
358,494.0,159.0,40.0,ema,StochAstic_d,-0.5063781884371589,-0.498241042358359,2.0,337.0,239.0,4H,-0.1003055184918547
359,773.0,67.0,43.0,ema,StochAstic_k,-0.5060042763768032,-0.5058232051895469,5.0,368.0,61.0,4H,-0.1007869514840464
360,532.0,350.0,3.0,sma,StochAstic_k,-0.5201548922981668,-0.5092049549610047,6.0,391.0,102.0,4H,-0.1019440226630042
361,782.0,210.0,14.0,ema,StochAstic_k,-0.5160633457871852,-0.525894612679963,1.0,437.0,81.0,4H,-0.1027749424600724
362,485.0,149.0,46.0,ema,StochAstic_d,-0.5205308796200379,-0.5274944962647091,3.0,482.0,303.0,4H,-0.1031750783790937
363,461.0,188.0,21.0,sma,StochAstic_d,-0.5236616614545658,-0.5331945979513305,4.0,423.0,346.0,4H,-0.1037525637701482
364,421.0,24.0,49.0,ema,StochAstic_k,-0.5495534999646123,-0.5324610324326484,6.0,109.0,128.0,4H,-0.1053867309560253
365,96.0,48.0,10.0,wma,StochAstic_d,-0.29669082988691,-0.2844449272897751,2.0,168.0,65.0,4H,-0.1057166641582644
366,387.0,200.0,32.0,sma,StochAstic_d,-0.554344109075334,-0.5391052021701117,6.0,282.0,82.0,4H,-0.1061298743909213
367,369.0,171.0,28.0,sma,StochAstic_d,-0.5495951026386122,-0.545596471020567,6.0,494.0,168.0,4H,-0.1062489873090985
368,509.0,89.0,36.0,wma,StochAstic_k,-0.5963175717436704,-0.5117561058941438,1.0,416.0,135.0,4H,-0.1068727235466001
369,491.0,189.0,18.0,wma,StochAstic_d,-0.5440333624037949,-0.561158284020691,2.0,42.0,358.0,4H,-0.1068866914892145
370,576.0,275.0,48.0,sma,StochAstic_k,-0.5805687306800422,-0.5264932960046882,3.0,22.0,123.0,4H,-0.1069306383171997
371,453.0,438.0,38.0,ema,StochAstic_k,-0.591585738589773,-0.5404901476317571,4.0,197.0,97.0,4H,-0.1085479992555823
372,313.0,152.0,35.0,ema,StochAstic_k,-0.6049189660099819,-0.5489815349633178,6.0,33.0,138.0,4H,-0.1099271520410091
373,481.0,431.0,26.0,sma,StochAstic_k,-0.5994089885106327,-0.554676758852274,6.0,278.0,121.0,4H,-0.109970045284265
374,385.0,182.0,9.0,wma,StochAstic_d,-0.5852689559052714,-0.571873483896415,4.0,487.0,311.0,4H,-0.1102144353506367
375,872.0,590.0,47.0,sma,StochAstic_k,-0.4866897736687045,-0.5005377175886574,5.0,483.0,31.0,4H,-0.1134871683868353
