,StochAstic_k,StochAstic_d,StochAstic_smooth_k,StochAstic_mamod,StochAstic_column_div,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
225,75.0,62.0,49.0,wma,StochAstic_d,-0.9781473235286062,-0.9721500935206346,6.0,312.0,293.0,4H,-0.1560986671480409
226,77.0,26.0,11.0,sma,StochAstic_d,-0.9822606558117384,-0.9885479666571152,1.0,396.0,178.0,4H,-0.1571911757737524
227,74.0,61.0,35.0,ema,StochAstic_k,-0.980615878476226,-0.992281357212705,6.0,337.0,430.0,4H,-0.1573009147503559
228,711.0,28.0,48.0,ema,StochAstic_d,-0.992595487121205,-0.9925625931003658,3.0,432.0,73.0,4H,-0.1579537946713623
229,95.0,3.0,37.0,sma,StochAstic_k,-0.798164187027837,-0.8298963734160186,4.0,146.0,244.0,4H,-0.1584002216133125
230,570.0,153.0,25.0,sma,StochAstic_k,-0.9978244118554558,-0.9960583818624824,3.0,202.0,191.0,4H,-0.1584162165538455
231,561.0,77.0,29.0,wma,StochAstic_d,-0.99659892145098,-0.9979132406187472,4.0,98.0,43.0,4H,-0.1584495693129937
232,322.0,57.0,29.0,sma,StochAstic_d,-0.7062102356678756,-0.9435940993677632,6.0,172.0,48.0,4H,-0.1587170166321796
233,445.0,364.0,7.0,sma,StochAstic_k,-0.8191419443746064,-0.8504198774923226,6.0,357.0,26.0,4H,-0.1610823434845344
234,103.0,18.0,5.0,wma,StochAstic_d,-0.8322038202636537,-0.8596798425341208,3.0,303.0,216.0,4H,-0.1625196579921779
235,368.0,97.0,24.0,sma,StochAstic_d,-0.7314695921474176,-0.594493671617803,1.0,152.0,4.0,4H,-0.1632229305044594
236,232.0,164.0,19.0,ema,StochAstic_k,-0.7307075194926476,-0.756245801919904,5.0,60.0,47.0,4H,-0.1641215135576389
237,237.0,116.0,33.0,ema,StochAstic_k,-0.6833315797081624,-0.6613704648438549,2.0,167.0,28.0,4H,-0.1653327017635067
238,337.0,64.0,15.0,sma,StochAstic_d,-0.8700395374851821,-0.8734553237232723,2.0,251.0,49.0,4H,-0.1658225712884147
239,689.0,183.0,9.0,sma,StochAstic_d,-0.6279014329052295,-0.6273399831446808,6.0,14.0,6.0,4H,-0.1678257368672659
240,136.0,17.0,30.0,sma,StochAstic_d,-0.8911134462336011,-0.9058070531530724,6.0,338.0,204.0,4H,-0.1691894642125713
241,124.0,23.0,21.0,ema,StochAstic_k,-0.904326666292661,-0.92393828209001,3.0,427.0,280.0,4H,-0.1711485338824659
242,66.0,28.0,43.0,ema,StochAstic_k,-0.9142446596750988,-0.9631266282171532,1.0,333.0,356.0,4H,-0.1741669276932761
243,124.0,92.0,5.0,sma,StochAstic_k,-0.7424973974827681,-0.7227667435996543,1.0,222.0,108.0,4H,-0.1750777805113323
244,191.0,163.0,21.0,ema,StochAstic_k,-0.6812882187635124,-0.6792421834146988,3.0,16.0,31.0,4H,-0.1770838374895422
245,398.0,327.0,5.0,ema,StochAstic_d,-0.9775555921059872,-0.9883863115238068,1.0,352.0,22.0,4H,-0.1796414198456807
246,388.0,152.0,18.0,sma,StochAstic_k,-0.5164050591809579,-0.5167410031584215,5.0,187.0,9.0,4H,-0.180396745276229
247,410.0,34.0,6.0,wma,StochAstic_d,-0.8701887197626116,-0.8694647092480295,3.0,229.0,37.0,4H,-0.1822433954992144
248,200.0,56.0,43.0,ema,StochAstic_d,-0.91996166605816,-0.8849319674311286,5.0,90.0,91.0,4H,-0.1867482470844453
249,244.0,22.0,15.0,wma,StochAstic_k,-0.6896357281843967,-0.6888966179498538,4.0,486.0,48.0,4H,-0.1880618109216245
250,158.0,37.0,9.0,ema,StochAstic_k,-0.5919035512649766,-0.5531210698487707,4.0,497.0,35.0,4H,-0.1931217891453539
251,133.0,68.0,45.0,sma,StochAstic_d,-0.8713099034316719,-0.8520715012473222,4.0,378.0,51.0,4H,-0.1950815646045597
252,228.0,225.0,19.0,sma,StochAstic_k,-0.6131382655136083,-0.6266867285809107,5.0,498.0,20.0,4H,-0.1973390219586015
